Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Rev/Age
31-12-2015,31,December,2015,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19,0.475
31-12-2015,31,December,2015,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.25
28-03-2014,28,March,2014,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,39,28,67,1.675
28-03-2014,28,March,2014,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,81,58,139,3.475
28-03-2016,28,March,2016,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58,1.45
28-03-2016,28,March,2016,40,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,73,52,125,3.125
24-07-2013,24,July,2013,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,145,81,226,5.65
24-07-2013,24,July,2013,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,129,72,201,5.025
24-07-2015,24,July,2015,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,150,84,234,5.85
24-07-2015,24,July,2015,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,113,63,176,4.4
13-12-2013,13,December,2013,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,70,39,109,2.725
13-12-2013,13,December,2013,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,75,42,117,2.925
13-12-2015,13,December,2015,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,70,39,109,2.725
13-12-2015,13,December,2015,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,86,48,134,3.35
29-12-2013,29,December,2013,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,59,33,92,2.3
29-12-2015,29,December,2015,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,64,36,100,2.5
22-01-2014,22,January,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,5.225
22-01-2014,22,January,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,5.225
22-01-2016,22,January,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,5.225
22-01-2016,22,January,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,129,72,201,5.025
17-02-2014,17,February,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,59,33,92,2.3
17-02-2014,17,February,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,102,57,159,3.975
17-02-2016,17,February,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,48,27,75,1.875
17-02-2016,17,February,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,102,57,159,3.975
23-03-2014,23,March,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,43,24,67,1.675
23-03-2014,23,March,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,27,15,42,1.05
23-03-2016,23,March,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,38,21,59,1.475
23-03-2016,23,March,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,16,9,25,0.625
04-10-2013,4,October,2013,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.158730159
04-10-2015,4,October,2015,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5,0.079365079
09-11-2013,9,November,2013,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,1.174603175
09-11-2015,9,November,2015,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,1.095238095
01-03-2014,1,March,2014,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54,0.857142857
01-03-2014,1,March,2014,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137,2.174603175
01-03-2016,1,March,2016,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64,1.015873016
01-03-2016,1,March,2016,63,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,87,60,147,2.333333333
10-01-2014,10,January,2014,60,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,1.15
10-01-2014,10,January,2014,60,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,1.15
10-01-2016,10,January,2016,60,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,1.15
10-01-2016,10,January,2016,60,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64,1.066666667
07-05-2014,7,May,2014,36,Adults (35-64),F,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,49,54,103,2.861111111
07-05-2014,7,May,2014,36,Adults (35-64),F,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4,0.111111111
07-05-2016,7,May,2016,36,Adults (35-64),F,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,49,54,103,2.861111111
07-05-2016,7,May,2016,36,Adults (35-64),F,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4,0.111111111
24-11-2013,24,November,2013,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,27,26,53,0.981481481
24-11-2013,24,November,2013,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,25,24,49,0.907407407
24-11-2015,24,November,2015,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,0.759259259
24-11-2015,24,November,2015,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45,0.833333333
30-01-2014,30,January,2014,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,48,46,94,1.740740741
30-01-2016,30,January,2016,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,42,40,82,1.518518519
29-03-2014,29,March,2014,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,44,42,86,1.592592593
29-03-2014,29,March,2014,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107,1.981481481
29-03-2016,29,March,2016,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,48,46,94,1.740740741
29-03-2016,29,March,2016,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107,1.981481481
25-08-2013,25,August,2013,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,30,20,50,1.923076923
25-08-2015,25,August,2015,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,41,28,69,2.653846154
05-10-2013,5,October,2013,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,65,44,109,4.192307692
05-10-2013,5,October,2013,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,159,108,267,10.26923077
05-10-2015,5,October,2015,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,77,52,129,4.961538462
05-10-2015,5,October,2015,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,153,104,257,9.884615385
20-11-2013,20,November,2013,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,124,84,208,8
20-11-2013,20,November,2013,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,47,32,79,3.038461538
20-11-2015,20,November,2015,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,136,92,228,8.769230769
20-11-2015,20,November,2015,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,59,40,99,3.807692308
12-02-2014,12,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,159,108,267,10.26923077
12-02-2014,12,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,177,120,297,11.42307692
12-02-2016,12,February,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,148,100,248,9.538461538
12-02-2016,12,February,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,177,120,297,11.42307692
23-02-2014,23,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,130,88,218,8.384615385
23-02-2014,23,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,159,108,267,10.26923077
23-02-2016,23,February,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,118,80,198,7.615384615
23-02-2016,23,February,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,148,100,248,9.538461538
28-04-2014,28,April,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168,6.461538462
28-04-2014,28,April,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89,3.423076923
28-04-2016,28,April,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168,6.461538462
28-04-2016,28,April,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59,2.269230769
08-06-2014,8,June,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,83,56,139,5.346153846
08-06-2014,8,June,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,118,80,198,7.615384615
08-06-2016,8,June,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,77,52,129,4.961538462
08-06-2016,8,June,2016,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,106,72,178,6.846153846
28-09-2013,28,September,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144,4.8
28-09-2013,28,September,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84,2.8
28-09-2015,28,September,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134,4.466666667
28-09-2015,28,September,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89,2.966666667
26-10-2013,26,October,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.333333333
26-10-2015,26,October,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15,0.5
04-11-2013,4,November,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94,3.133333333
04-11-2013,4,November,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,0.666666667
04-11-2015,4,November,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84,2.8
04-11-2015,4,November,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30,1
22-11-2013,22,November,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,0.833333333
22-11-2015,22,November,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,0.666666667
10-12-2013,10,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5,0.166666667
10-12-2013,10,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,0.666666667
10-12-2015,10,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.333333333
10-12-2015,10,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,0.833333333
16-12-2013,16,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,0.833333333
16-12-2015,16,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,0.666666667
18-12-2013,18,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124,4.133333333
18-12-2013,18,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79,2.633333333
18-12-2015,18,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124,4.133333333
18-12-2015,18,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64,2.133333333
29-12-2013,29,December,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104,3.466666667
29-12-2015,29,December,2015,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89,2.966666667
07-01-2014,7,January,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,0.833333333
07-01-2016,7,January,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,0.666666667
10-03-2014,10,March,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99,3.3
10-03-2014,10,March,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30,1
10-03-2016,10,March,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109,3.633333333
10-03-2016,10,March,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40,1.333333333
22-05-2014,22,May,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79,2.633333333
22-05-2016,22,May,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,2.466666667
19-07-2014,19,July,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84,2.8
19-07-2016,19,July,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94,3.133333333
12-09-2013,12,September,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45,1.363636364
12-09-2013,12,September,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139,4.212121212
12-09-2015,12,September,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54,1.636363636
12-09-2015,12,September,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139,4.212121212
09-11-2013,9,November,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119,3.606060606
09-11-2013,9,November,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.303030303
09-11-2015,9,November,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114,3.454545455
09-11-2015,9,November,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.303030303
25-12-2013,25,December,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,2.242424242
25-12-2015,25,December,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,2.090909091
29-12-2013,29,December,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,0.303030303
29-12-2013,29,December,2013,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104,3.151515152
29-12-2015,29,December,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5,0.151515152
29-12-2015,29,December,2015,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99,3
11-02-2014,11,February,2014,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89,2.696969697
11-02-2014,11,February,2014,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,2.242424242
